payment_id,order_id,payment_method,amount,payment_status,failure_reason,processed_at
14243,14243,upi,303.15,success,,2024-11-18 20:03:15
14244,14244,upi,397.63,success,,2024-10-29 20:47:57
14245,14245,card,482.11,success,,2024-08-12 13:35:34
14246,14246,upi,202.86,success,,2024-08-22 20:05:06
14247,14247,upi,210.52,success,,2024-07-24 19:34:59
14248,14248,upi,464.29,success,,2024-12-17 12:37:08
14249,14249,upi,262.04,success,,2024-12-06 21:55:56
14250,14250,wallet,300.09,success,,2024-07-20 21:24:27
14251,14251,card,438.45,success,,2024-11-08 19:24:19
14252,14252,cod,385.62,success,,2024-07-01 13:56:48
14253,14253,wallet,406.9,success,,2024-12-23 19:47:57
14254,14254,card,317.1,success,,2024-12-07 12:39:15
14255,14255,upi,468.84,success,,2024-11-21 20:03:33
14256,14256,cod,311.43,success,,2024-11-25 12:55:43
14257,14257,upi,324.22,refunded,,2024-08-01 13:50:46
14258,14258,upi,386.4,success,,2024-10-11 13:46:11
14259,14259,upi,289.46,success,,2024-10-17 19:21:12
14260,14260,wallet,300.92,success,,2024-09-10 20:29:10
14261,14261,card,80.29,success,,2024-12-04 12:42:08
14262,14262,card,353.11,success,,2024-12-07 12:05:16
14263,14263,wallet,330.68,success,,2024-11-25 12:37:06
14264,14264,wallet,345.6,success,,2024-12-10 21:06:42
14265,14265,card,398.68,success,,2024-12-13 19:30:16
14266,14266,wallet,395.04,success,,2024-12-07 12:10:56
14267,14267,upi,105.04,success,,2024-12-19 12:21:17
14268,14268,upi,513.7,success,,2024-12-02 13:20:46
14269,14269,upi,323.45,success,,2024-12-06 19:18:06
14270,14270,upi,386.42,success,,2024-11-24 21:13:21
14271,14271,upi,328.13,success,,2024-12-09 12:27:59
14272,14272,wallet,298.49,success,,2024-12-25 21:37:53
14273,14273,upi,219.02,success,,2024-12-15 19:49:24
14274,14274,upi,257.24,success,,2024-11-27 20:58:42
14275,14275,card,288.19,success,,2024-10-19 21:01:13
14276,14276,upi,226.09,refunded,,2024-10-09 12:45:33
14277,14277,wallet,484.03,success,,2024-11-13 12:30:59
14278,14278,upi,389.79,success,,2024-10-11 12:43:06
14279,14279,card,336.3,success,,2024-10-18 19:59:17
14280,14280,upi,288.96,success,,2024-11-23 12:01:20
14281,14281,wallet,533.97,success,,2024-10-19 12:21:31
14282,14282,upi,224.33,success,,2024-12-29 19:30:54
14283,14283,upi,345.81,success,,2024-12-26 20:28:54
14284,14284,upi,415.62,success,,2024-12-30 12:11:43
14285,14285,cod,516.53,refunded,,2024-11-04 13:17:07
14286,14286,wallet,357.49,refunded,,2024-10-30 20:37:36
14287,14287,wallet,285.81,success,,2024-09-17 13:37:25
14288,14288,upi,321.91,success,,2024-12-29 21:19:58
14289,14289,upi,315.69,success,,2024-10-30 21:07:37
14290,14290,upi,193.13,success,,2024-11-01 13:49:29
14291,14291,upi,255.88,success,,2024-12-13 20:30:54
14292,14292,wallet,296.96,success,,2024-07-30 19:09:26
14293,14293,cod,201.39,refunded,,2024-10-20 20:20:52
14294,14294,upi,347.62,refunded,,2024-12-19 19:57:41
14295,14295,cod,266.61,success,,2024-12-18 21:34:35
14296,14296,upi,476.83,success,,2024-09-22 13:16:42
14297,14297,card,236.42,success,,2024-11-20 20:27:32
14298,14298,upi,340.18,success,,2024-12-21 19:32:29
14299,14299,wallet,331.34,success,,2024-12-24 21:54:56
14300,14300,wallet,265.09,success,,2024-12-27 12:07:40
14301,14301,upi,302.12,success,,2024-07-18 12:10:54
14302,14302,upi,371.25,success,,2024-12-22 20:23:46
14303,14303,wallet,434.99,success,,2024-11-27 21:23:35
14304,14304,cod,226.2,success,,2024-04-16 19:17:47
14305,14305,card,317.72,success,,2024-05-11 19:20:16
14306,14306,upi,423.14,success,,2024-08-30 21:01:40
14307,14307,card,300.03,success,,2024-10-20 12:27:33
14308,14308,cod,350.89,success,,2024-11-19 20:00:29
14309,14309,upi,238.39,success,,2024-06-21 21:58:39
14310,14310,upi,464.42,refunded,,2024-08-20 21:16:31
14311,14311,card,373.41,success,,2024-07-29 21:27:33
14312,14312,card,472.67,success,,2024-11-23 20:41:31
14313,14313,card,369.09,success,,2024-10-08 21:26:34
14314,14314,card,413.09,success,,2024-04-12 20:42:42
14315,14315,upi,237.94,success,,2024-06-03 13:57:21
14316,14316,wallet,361.09,success,,2024-05-14 19:48:56
14317,14317,wallet,153.07,success,,2024-12-25 19:18:11
14318,14318,wallet,219.11,success,,2024-05-31 12:46:42
14319,14319,upi,320.17,success,,2024-05-26 19:03:06
14320,14320,cod,451.59,success,,2024-11-11 12:45:30
14321,14321,upi,381.62,success,,2024-05-27 21:37:31
14322,14322,wallet,284.48,success,,2024-05-05 13:39:25
14323,14323,upi,351.61,success,,2024-08-30 19:28:50
14324,14324,upi,290.4,success,,2024-04-15 19:15:23
14325,14325,card,400.1,success,,2024-05-05 13:09:39
14326,14326,upi,264.76,success,,2024-09-05 19:30:55
14327,14327,wallet,298.88,success,,2024-07-24 13:13:08
14328,14328,card,303.77,success,,2024-12-21 19:37:34
14329,14329,cod,408.21,refunded,,2024-09-06 20:52:13
14330,14330,upi,284.46,success,,2024-08-06 19:50:44
14331,14331,card,421.38,success,,2024-11-19 12:03:52
14332,14332,card,258.58,success,,2024-11-25 12:05:40
14333,14333,card,325.55,success,,2024-10-07 20:25:42
14334,14334,upi,420.27,success,,2024-09-03 13:40:16
14335,14335,cod,139.79,success,,2024-12-26 12:47:50
14336,14336,upi,441.1,success,,2024-12-05 20:04:31
14337,14337,upi,343.85,success,,2024-06-15 12:36:39
14338,14338,card,461.25,success,,2024-09-04 13:03:31
14339,14339,upi,181.78,success,,2024-12-14 21:49:56
14340,14340,upi,439.98,success,,2024-12-07 20:08:52
14341,14341,upi,396.44,success,,2024-10-29 19:59:33
14342,14342,upi,463.56,refunded,,2024-08-04 12:22:15
14343,14343,card,230.04,success,,2024-09-20 20:37:27
14344,14344,wallet,549.92,success,,2024-09-20 13:51:57
14345,14345,upi,435.25,success,,2024-08-23 12:43:47
14346,14346,card,398.6,success,,2024-09-24 12:12:40
14347,14347,upi,400.97,success,,2024-12-09 20:35:41
14348,14348,upi,523.51,success,,2024-11-03 12:28:43
14349,14349,upi,477.46,success,,2024-11-12 20:00:19
14350,14350,upi,324.23,success,,2024-12-18 12:44:16
14351,14351,wallet,292.22,success,,2024-10-30 20:54:54
14352,14352,upi,414.65,success,,2024-12-01 19:02:20
14353,14353,card,437.34,success,,2024-10-20 19:01:57
14354,14354,upi,425.38,success,,2024-10-19 12:04:32
14355,14355,upi,244.37,success,,2024-11-18 19:39:14
14356,14356,wallet,351.33,success,,2024-12-23 21:33:38
14357,14357,upi,536.47,success,,2024-11-29 21:38:40
14358,14358,upi,322.15,success,,2024-12-13 12:38:45
14359,14359,wallet,375.01,success,,2024-12-30 13:40:07
14360,14360,cod,200.2,success,,2024-05-14 20:03:17
14361,14361,upi,257.53,success,,2024-10-05 19:19:21
14362,14362,upi,418.85,success,,2024-07-07 21:37:28
14363,14363,card,360.66,success,,2024-12-19 21:13:45
14364,14364,wallet,303.55,success,,2024-09-24 20:17:24
14365,14365,upi,208.1,success,,2024-07-20 20:06:46
14366,14366,wallet,238.38,success,,2024-07-13 19:41:14
14367,14367,upi,189.34,success,,2024-07-21 13:14:12
14368,14368,upi,307.55,success,,2024-10-25 20:06:14
14369,14369,upi,274.79,success,,2024-11-28 20:15:47
14370,14370,upi,344.09,success,,2024-09-19 13:39:56
14371,14371,upi,453.73,refunded,,2024-10-25 13:28:58
14372,14372,upi,391.8,success,,2024-08-13 20:38:14
14373,14373,wallet,394.67,refunded,,2024-06-23 13:02:06
14374,14374,wallet,377.61,success,,2024-09-16 21:13:12
14375,14375,wallet,379.51,success,,2024-07-28 12:09:44
14376,14376,upi,413.75,success,,2024-09-28 13:13:46
14377,14377,upi,244.94,success,,2024-10-29 19:54:33
14378,14378,wallet,164.25,success,,2024-05-14 12:15:54
14379,14379,upi,257.12,success,,2024-05-13 19:56:57
14380,14380,upi,172.51,success,,2024-06-19 20:40:12
14381,14381,upi,469.73,refunded,,2024-05-30 13:49:59
14382,14382,card,337.63,success,,2024-07-07 12:08:37
14383,14383,card,275.65,success,,2024-06-03 21:37:06
14384,14384,cod,454.61,success,,2024-12-12 12:54:24
14385,14385,card,388.24,success,,2024-06-27 20:13:32
14386,14386,upi,295.48,success,,2024-04-22 19:22:17
14387,14387,upi,208.79,success,,2024-08-21 21:19:21
14388,14388,upi,307.87,success,,2024-12-15 20:37:40
14389,14389,upi,539.55,success,,2024-12-17 20:59:43
14390,14390,upi,640.62,success,,2024-12-21 19:30:27
14391,14391,upi,534.84,success,,2024-10-15 20:53:16
14392,14392,upi,258.53,success,,2024-06-05 13:59:51
14393,14393,card,356.79,success,,2024-12-16 19:37:56
14394,14394,upi,515.13,success,,2024-09-03 12:00:21
14395,14395,upi,286.88,success,,2024-10-24 19:45:06
14396,14396,upi,331.1,success,,2024-07-21 19:57:12
14397,14397,upi,297.0,success,,2024-11-25 21:20:57
14398,14398,upi,276.23,success,,2024-07-25 21:11:15
14399,14399,upi,354.09,success,,2024-07-19 20:42:32
14400,14400,upi,401.8,success,,2024-05-20 21:23:22
14401,14401,upi,280.25,success,,2024-07-21 19:22:18
14402,14402,upi,272.18,success,,2024-11-18 19:58:51
14403,14403,upi,267.83,success,,2024-11-22 19:08:14
14404,14404,upi,289.7,success,,2024-12-09 21:55:40
14405,14405,wallet,319.15,success,,2024-03-19 21:41:06
14406,14406,card,333.48,success,,2024-10-16 21:09:22
14407,14407,upi,367.18,success,,2024-07-17 20:08:09
14408,14408,wallet,414.76,success,,2024-04-16 19:25:25
14409,14409,card,311.67,success,,2024-06-10 13:00:25
14410,14410,upi,269.44,success,,2024-08-22 20:13:33
14411,14411,wallet,155.55,success,,2024-12-11 19:30:54
14412,14412,upi,274.34,success,,2024-12-05 19:16:41
14413,14413,wallet,416.79,success,,2024-06-12 20:52:10
14414,14414,cod,362.34,success,,2024-10-18 19:33:13
14415,14415,upi,394.25,success,,2024-07-15 19:52:49
14416,14416,card,111.71,success,,2024-09-27 20:17:42
14417,14417,upi,388.11,success,,2024-05-04 12:37:11
14418,14418,upi,401.4,success,,2024-08-24 13:42:48
14419,14419,upi,364.64,success,,2024-12-18 12:50:07
14420,14420,card,271.71,success,,2024-05-29 12:38:13
14421,14421,upi,249.15,success,,2024-08-10 12:50:16
14422,14422,wallet,230.44,success,,2024-11-07 19:15:31
14423,14423,upi,405.91,success,,2024-04-06 20:19:11
14424,14424,wallet,418.2,success,,2024-06-03 13:54:46
14425,14425,card,121.81,success,,2024-12-23 12:41:37
14426,14426,upi,383.56,success,,2024-04-30 19:19:23
14427,14427,upi,309.64,refunded,,2024-05-20 19:13:34
14428,14428,upi,361.23,success,,2024-08-25 20:14:09
14429,14429,wallet,166.56,success,,2024-12-03 12:11:28
14430,14430,upi,406.86,success,,2024-12-21 19:40:47
14431,14431,wallet,323.7,success,,2024-10-27 12:40:06
14432,14432,card,367.97,success,,2024-11-29 21:33:25
14433,14433,wallet,338.55,success,,2024-11-21 13:20:36
14434,14434,card,211.4,success,,2024-08-13 12:50:54
14435,14435,upi,242.42,success,,2024-08-07 20:45:40
14436,14436,upi,221.85,success,,2024-09-07 21:29:55
14437,14437,upi,386.88,refunded,,2024-09-30 20:10:48
14438,14438,wallet,302.83,success,,2024-08-04 12:53:26
14439,14439,card,366.09,success,,2024-09-26 13:37:33
14440,14440,upi,338.48,success,,2024-09-30 20:35:12
14441,14441,card,176.08,success,,2024-10-17 19:53:21
14442,14442,wallet,138.28,success,,2024-12-17 19:08:16
14443,14443,upi,249.69,success,,2024-12-17 13:57:43
14444,14444,card,235.29,success,,2024-12-24 12:55:17
14445,14445,upi,418.75,refunded,,2024-12-27 19:37:29
14446,14446,upi,385.19,success,,2024-12-25 12:05:08
14447,14447,card,427.67,success,,2024-12-28 12:34:19
14448,14448,upi,333.44,success,,2024-08-17 12:08:45
14449,14449,upi,312.67,success,,2024-10-10 12:17:14
14450,14450,upi,99.83,success,,2024-07-14 13:35:40
14451,14451,upi,497.0,success,,2024-12-01 21:35:18
14452,14452,upi,312.33,success,,2024-10-01 21:08:11
14453,14453,card,347.67,success,,2024-11-05 20:23:48
14454,14454,upi,435.33,success,,2024-12-20 19:04:06
14455,14455,upi,307.91,success,,2024-12-27 13:59:37
14456,14456,upi,368.48,success,,2024-08-12 20:24:12
14457,14457,upi,358.47,success,,2024-11-04 12:22:10
14458,14458,upi,243.89,success,,2024-08-23 12:32:14
14459,14459,upi,328.41,success,,2024-08-11 12:18:49
14460,14460,wallet,377.65,success,,2024-08-29 19:00:25
14461,14461,card,249.45,success,,2024-12-26 20:52:18
14462,14462,upi,257.35,success,,2024-12-24 21:55:32
14463,14463,upi,182.99,success,,2024-11-20 19:13:46
14464,14464,upi,426.25,success,,2024-10-01 12:36:51
14465,14465,upi,259.96,success,,2024-11-17 19:01:21
14466,14466,upi,95.54,refunded,,2024-03-19 20:17:40
14467,14467,upi,185.17,success,,2024-04-26 20:13:22
14468,14468,upi,375.13,success,,2024-07-29 19:16:36
14469,14469,upi,413.25,success,,2024-11-16 19:10:07
14470,14470,upi,426.02,success,,2024-06-25 20:03:54
14471,14471,upi,335.32,refunded,,2024-12-15 20:53:40
14472,14472,upi,310.96,success,,2024-02-28 13:52:57
14473,14473,card,192.34,success,,2024-10-25 19:33:59
14474,14474,card,401.76,success,,2024-11-16 19:58:33
14475,14475,wallet,392.66,success,,2024-12-27 20:48:39
14476,14476,upi,176.08,refunded,,2024-05-15 20:30:32
14477,14477,card,417.2,success,,2024-12-06 13:05:28
14478,14478,wallet,326.53,success,,2024-02-22 21:01:13
14479,14479,wallet,493.22,success,,2024-12-29 21:56:10
14480,14480,wallet,79.18,success,,2024-08-01 21:48:20
14481,14481,card,296.15,success,,2024-06-15 19:54:11
14482,14482,upi,343.04,success,,2024-04-11 20:18:06
14483,14483,upi,253.6,success,,2024-04-18 19:43:05
14484,14484,upi,473.14,success,,2024-03-18 19:33:18
14485,14485,upi,466.76,success,,2024-08-20 20:25:50
14486,14486,wallet,131.39,success,,2024-10-23 21:05:22
14487,14487,upi,321.89,success,,2024-02-25 19:09:37
14488,14488,wallet,417.5,success,,2024-04-02 13:01:40
14489,14489,upi,317.16,success,,2024-03-11 19:14:38
14490,14490,wallet,292.14,success,,2024-10-03 12:44:13
14491,14491,upi,364.36,success,,2024-08-28 13:46:25
14492,14492,upi,249.09,success,,2024-08-24 21:46:54
14493,14493,upi,378.06,success,,2024-06-04 20:16:08
14494,14494,wallet,127.8,success,,2024-12-21 12:12:33
14495,14495,wallet,272.41,success,,2024-11-21 12:14:06
14496,14496,upi,526.8,success,,2024-12-06 19:05:06
14497,14497,upi,120.22,success,,2024-12-09 21:06:06
14498,14498,cod,367.73,success,,2024-11-21 12:47:15
14499,14499,cod,294.13,success,,2024-11-07 19:24:49
14500,14500,upi,234.35,success,,2024-06-04 12:41:22
14501,14501,wallet,315.64,success,,2024-11-24 19:01:49
14502,14502,upi,315.43,success,,2024-11-22 21:40:14
14503,14503,upi,337.13,success,,2024-10-21 21:50:23
14504,14504,upi,201.05,failed,bank_decline,2024-07-12 20:16:22
14505,14505,card,500.32,success,,2024-07-03 12:44:47
14506,14506,card,356.88,success,,2024-07-08 12:34:06
14507,14507,upi,510.06,success,,2024-11-15 12:36:10
14508,14508,upi,537.11,success,,2024-07-26 13:17:40
14509,14509,upi,276.29,success,,2024-09-27 20:03:45
14510,14510,upi,447.9,success,,2024-06-01 13:32:20
14511,14511,cod,269.51,success,,2024-11-03 20:27:09
14512,14512,upi,573.41,success,,2024-12-08 13:35:24
14513,14513,card,351.01,success,,2024-11-21 19:19:23
14514,14514,wallet,227.11,success,,2024-12-21 20:06:48
14515,14515,upi,417.97,success,,2024-11-11 13:14:25
14516,14516,upi,398.39,success,,2024-10-20 12:29:42
14517,14517,card,278.34,success,,2024-11-13 12:10:13
14518,14518,upi,115.83,success,,2024-10-16 21:52:43
14519,14519,upi,218.08,success,,2024-10-18 19:27:14
14520,14520,upi,251.37,success,,2024-11-25 13:29:55
14521,14521,upi,356.21,success,,2024-10-19 12:42:56
14522,14522,upi,533.52,success,,2024-10-08 13:55:20
14523,14523,upi,445.43,success,,2024-12-23 20:54:49
14524,14524,upi,240.78,success,,2024-10-25 19:16:24
14525,14525,cod,431.31,success,,2024-11-14 12:52:22
14526,14526,upi,222.82,success,,2024-09-21 20:50:48
14527,14527,upi,579.36,success,,2024-06-14 20:39:20
14528,14528,upi,277.24,success,,2024-11-30 13:15:11
14529,14529,upi,281.97,success,,2024-10-23 13:17:31
14530,14530,card,335.19,success,,2024-10-13 20:30:08
14531,14531,wallet,183.21,success,,2024-08-15 13:58:35
14532,14532,upi,304.9,success,,2024-08-13 20:38:17
14533,14533,cod,285.53,success,,2024-07-08 12:37:50
14534,14534,card,499.75,success,,2024-08-15 20:22:49
14535,14535,wallet,250.33,failed,bank_decline,2024-06-18 12:59:11
14536,14536,upi,617.25,success,,2024-07-18 21:36:52
14537,14537,upi,383.44,success,,2024-11-21 12:26:17
14538,14538,wallet,498.97,success,,2024-08-07 20:10:51
14539,14539,upi,409.34,success,,2024-12-21 13:28:12
14540,14540,card,232.8,success,,2024-10-17 12:32:14
14541,14541,upi,159.21,success,,2024-11-19 12:44:26
14542,14542,card,133.64,success,,2024-10-18 13:12:33
14543,14543,upi,301.57,success,,2024-10-15 20:23:21
14544,14544,wallet,265.58,refunded,,2024-03-10 13:28:41
14545,14545,card,354.51,refunded,,2024-04-22 12:03:15
14546,14546,upi,167.79,refunded,,2024-04-13 20:44:57
14547,14547,wallet,332.88,success,,2024-07-26 19:09:59
14548,14548,upi,427.34,success,,2024-07-02 20:36:55
14549,14549,wallet,370.93,success,,2024-06-23 20:29:12
14550,14550,upi,250.12,refunded,,2024-02-19 12:21:49
14551,14551,wallet,289.73,success,,2024-07-22 12:17:23
14552,14552,upi,350.85,success,,2024-02-18 12:16:36
14553,14553,upi,361.05,success,,2024-09-12 20:39:58
14554,14554,upi,389.16,success,,2024-05-17 19:03:36
14555,14555,card,260.46,success,,2024-10-16 19:46:17
14556,14556,wallet,268.15,success,,2024-02-16 20:25:44
14557,14557,upi,386.48,success,,2024-08-17 19:38:07
14558,14558,upi,324.54,success,,2024-06-15 20:46:21
14559,14559,upi,469.47,success,,2024-12-12 21:14:06
14560,14560,upi,399.91,success,,2024-07-12 13:43:11
14561,14561,wallet,252.46,refunded,,2024-09-22 12:36:46
14562,14562,card,353.77,success,,2024-02-11 12:44:35
14563,14563,wallet,323.93,success,,2024-08-21 13:51:34
14564,14564,upi,241.51,success,,2024-05-29 13:15:37
14565,14565,card,347.44,success,,2024-11-16 12:12:37
14566,14566,upi,406.6,success,,2024-06-01 21:10:59
14567,14567,upi,253.61,success,,2024-04-07 21:05:55
14568,14568,card,312.34,refunded,,2024-09-24 19:24:17
14569,14569,upi,272.85,success,,2024-10-16 12:01:34
14570,14570,upi,328.87,success,,2024-08-24 13:38:41
14571,14571,upi,255.15,success,,2024-05-21 20:18:46
14572,14572,upi,165.29,success,,2024-09-23 19:00:53
14573,14573,card,373.76,refunded,,2024-12-02 19:41:25
14574,14574,upi,294.44,success,,2024-12-24 21:06:24
14575,14575,upi,410.78,success,,2024-10-05 12:44:52
14576,14576,wallet,344.93,success,,2024-10-05 20:21:09
14577,14577,wallet,296.6,success,,2024-09-23 19:19:48
14578,14578,upi,135.08,success,,2024-10-15 12:57:28
14579,14579,card,291.57,refunded,,2024-11-06 12:59:35
14580,14580,upi,230.48,success,,2024-12-12 19:43:05
14581,14581,upi,230.01,success,,2024-12-14 20:01:48
14582,14582,upi,201.53,success,,2024-12-24 21:46:57
14583,14583,upi,210.58,success,,2024-09-04 12:50:49
14584,14584,card,265.51,success,,2024-09-30 12:47:24
14585,14585,upi,471.57,success,,2024-11-11 19:24:43
14586,14586,upi,322.87,success,,2024-11-16 20:48:40
14587,14587,wallet,404.37,success,,2024-09-01 20:20:21
14588,14588,wallet,204.92,success,,2024-11-16 21:07:38
14589,14589,upi,346.54,success,,2024-12-24 21:34:37
14590,14590,upi,256.3,success,,2024-07-16 20:02:47
14591,14591,upi,413.82,success,,2024-08-24 12:38:45
14592,14592,wallet,414.43,success,,2024-08-22 19:49:36
14593,14593,upi,411.46,success,,2024-10-16 20:16:14
14594,14594,card,274.53,success,,2024-12-24 13:16:55
14595,14595,upi,201.28,success,,2024-10-28 19:18:13
14596,14596,card,279.99,success,,2024-12-27 12:35:08
14597,14597,upi,408.24,success,,2024-12-28 21:46:23
14598,14598,card,306.78,success,,2024-09-18 13:27:16
14599,14599,upi,503.74,success,,2024-10-21 20:02:47
14600,14600,wallet,243.35,success,,2024-10-20 12:39:57
14601,14601,upi,413.46,success,,2024-11-25 13:47:10
14602,14602,upi,193.05,success,,2024-12-22 19:48:15
14603,14603,card,311.37,success,,2024-11-11 19:50:25
14604,14604,wallet,363.32,success,,2024-12-27 20:50:31
14605,14605,wallet,282.12,success,,2024-10-18 20:12:49
14606,14606,upi,201.76,success,,2024-12-20 13:55:38
14607,14607,wallet,164.26,success,,2024-11-16 12:28:39
14608,14608,upi,286.06,success,,2024-11-27 12:22:37
14609,14609,card,204.97,success,,2024-10-11 20:26:32
14610,14610,cod,367.55,success,,2024-11-07 12:54:37
14611,14611,upi,268.87,success,,2024-11-18 19:19:42
14612,14612,card,337.32,success,,2024-05-23 13:13:28
14613,14613,upi,416.32,success,,2024-11-03 19:44:58
14614,14614,upi,598.06,success,,2024-05-04 20:34:26
14615,14615,upi,346.56,success,,2024-06-07 20:14:36
14616,14616,card,272.12,success,,2024-04-01 19:00:37
14617,14617,card,177.59,success,,2024-10-30 20:04:18
